carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,8469.637958898158
0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,2789.9413433882255
0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,3203.702903756059
0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,1027.8638387700744
1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,9088.008453338549
0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,2261.96263228986
1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,15209.974039346656
0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,554.7750295358722
0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,4865.713619182508
0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,692.2997051799329
0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,1527.4002605562114
1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,8577.35388730476
0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,2704.341377510341
0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,7465.136358029531
0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,864.4732852578277
0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,661.7536274839375
0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,2234.8428588916613
0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,725.9032567173507
0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,3493.972611724994
0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,1611.6505983889037
0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,28.962757753789447
1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,10143.500401741694
0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,3521.6560613175543
1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,13211.83272646279
2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,24533.797295068627
1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,9527.97164044828
1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,8516.041629624544
1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,16005.691217404816
0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,2726.1708268623106
0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,2750.2427943655316
0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,789.9450156035392
0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,4961.9344640022
1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,11440.9235738867
0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,1940.2745336880093
0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1770.0342080472406
1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,8610.83023260206
0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,2730.5003035172895
1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,8528.86886094467
0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,2880.9738138515713
0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,7177.441832895291
0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,1776.95507044538
0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,667.1402983500199
0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,7639.675300905016
1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,11248.807350869905
0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,3296.0079913376358
0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,733.6035360043022
0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,78.12118623638571
1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,9652.064563423824
0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,2924.535751430983
2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,21363.052781222705
1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,12279.576976702056
2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,21254.160879035084
1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,8798.220422071665
1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,8568.72954070417
2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,20952.260172908867
0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,646.5622746424656
0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,4966.150467439933
1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,8361.46405127618
1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,11028.855829774864
0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1929.1570037450342
1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,9629.094064787518
0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,5117.834558264602
1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,9312.948196699275
1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,9386.567987643712
0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,5154.285149301663
1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,8393.308002640642
0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,5332.026216443402
0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,7240.186332417682
0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,2879.8857602202065
0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,8358.365105309158
0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,1327.6398742229683
0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,1220.6057746090755
1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,19442.33261121215
0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,1678.42247278574
0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,3228.718274465817
2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,21585.62716178584
0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,5737.2616326114185
0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,793.1561935115661
0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,1899.9141060701772
1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,8700.312922929557
0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,2845.2200259063375
0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,747.2451087099255
1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,10313.479152968632
1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,8577.969932180522
1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,8680.14112406066
1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,8625.584501184614
0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,4904.539855268285
0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,751.6980443159198
0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,4778.887484210448
0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,4827.374366151456
2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,21784.361531115563
0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,2857.918195405425
0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,1665.05214244039
2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,28134.90293602513
0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,759.291067560321
1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,11831.703075963593
0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,4078.0673937817046
0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,1624.37402443823
0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,7353.232815719865
0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,677.1083523384615
1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,11054.496913306833
1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,14684.442063566623
0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,5626.067031225621
0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,336.71031485390813
2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,21141.668403980817
0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,939.8327261776499
0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,614.7183232780011
0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,725.2407638175375
0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,4940.401513560743
0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,1084.83103119152
1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,15132.516116395736
1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,9197.01789381984
0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,102.7362527648304
0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,1685.296887159826
0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,7347.708029390972
1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,13214.689433908878
0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,710.3942134915505
1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,8721.091098727768
0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,6391.863230105316
1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,8820.523121455486
0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,7354.730841478992
0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,1591.4058536694686
1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,14936.828938656317
0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,1641.6885015563619
1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,17579.359050511852
0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,357.4884906521195
0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,4764.112024154079
0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,763.0718423200534
2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,21931.167125602686
0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,5738.842272167529
1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,12106.354629083264
1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,11120.625630696752
0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,62.09430053560095
1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,17401.962785885597
0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,769.4748622432082
1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,14814.358741667163
1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,12751.121926457754
1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,11270.211239490323
0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,584.5416903430563
0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,819.187913278396
1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,9649.571380081437
0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,878.8019931088298
1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,11523.004339418681
2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,21366.8644154027
2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,21300.618159719113
1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,16034.360156634186
1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,12219.608426409688
0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,2822.1391509099503
0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,1580.5402301938716
1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,8747.030536751166
0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,2958.564863699952
0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,1670.521427103457
0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,7168.761370324197
1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,9750.243304926205
1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,8932.08124694499
0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,2677.857599185475
2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,21435.82737136139
0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,-4.840945874285126
0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,1453.4459493474085
0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,316.0303414564735
2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,21689.482501975534
0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,-175.47005216899993
1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,8504.504459607359
0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,2734.1429628142105
1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,12468.861134518322
2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,22374.270400350826
0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,3411.0104796143237
1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,10338.771686696009
2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,21668.307769285115
0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,1649.1175384830376
0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,609.7572131434703
0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,1586.1270531506104
0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,3578.3669856778424
1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,9062.592778447477
1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,9415.5702058612
1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,16313.754573181075
0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,4951.313585060393
0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,2676.796657685267
1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,11547.54770137283
0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,2848.7753920251735
1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,10892.536131751172
0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,2569.8548398148077
1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,10885.815421443685
1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,16131.071731797703
1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,15026.23679142509
1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,10889.627055623683
0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,2059.523884822691
1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,12095.00732890561
1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,14811.536344413082
0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,2750.25246231198
1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,8677.791349866859
0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,7193.141360265299
0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,2804.208628916057
0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,644.8026744695129
0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,601.5023113039288
0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,7306.187843567481
0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,-29.446344456281395
3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,34887.504744967635
0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,1443.6315994255715
0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,3324.2862943321416
0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,329.9896045464252
1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,8446.530586075287
1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,8572.52775964861
0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,1396.5252049500164
0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,8287.192049683048
0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,2552.774824979344
1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,8734.414981049062
0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,5313.731556041127
0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,5442.569848456751
0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,3397.5787269458033
0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,2821.1131339064295
1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,8589.143578094
1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,9379.365600634175
1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,8497.45453538818
0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,1673.3070442799308
0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,5576.774234569318
0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,7292.983355120776
0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,3145.1304295329364
0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,4898.999480335599
0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,550.9478067520864
0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,1338.9575562566008
1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,8668.130704011624
0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,7264.150429573681
0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,2621.897087874655
2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,21353.740685172063
0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,1061.349852013821
0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,1020.8718861023165
0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,652.6572721277411
0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,2787.944811047011
0.98,Good,F,SI1,56.8,64.0,6.68,6.52,3.75,8386.59165392694
0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,1065.1770747976072
0.32,Ideal,J,IF,62.2,55.0,4.4,4.44,2.75,735.0551137393741
1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,11163.361703363296
0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,2619.629313173164
1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,9703.629496375397
1.01,Premium,F,VS2,62.0,59.0,6.45,6.38,3.98,8606.494835289735
0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,749.98489216702
1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,10171.326646178164
0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,2140.408726376082
0.51,Ideal,D,VS2,61.9,55.0,5.15,5.19,3.2,2656.705617032432
1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,10429.20930375741
0.36,Ideal,D,SI1,62.7,57.0,4.54,4.59,2.86,1122.806145814192
0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,4465.864873880574
1.57,Very Good,D,SI2,62.9,61.0,7.37,7.41,4.65,15590.846909758286
0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,581.648202819359
0.7,Premium,F,SI2,62.6,58.0,5.64,5.6,3.52,4922.0454308353
0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,540.707896098697
0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,7182.710965467701
0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,4918.227875997962
0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,649.7637846040437
1.48,Good,G,IF,59.8,61.0,7.54,7.34,4.45,14593.142098032104
0.88,Very Good,I,SI1,62.5,56.0,6.06,6.19,3.83,6889.039595446531
0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,677.4628228003938
0.59,Ideal,G,SI1,61.3,56.0,5.41,5.43,3.32,3590.3664965041853
0.76,Fair,D,SI2,55.5,69.0,6.16,6.07,3.39,5745.546152594978
0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,3506.362758786202
0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,135.63271895930006
0.33,Ideal,H,VVS1,62.5,56.0,4.42,4.44,2.77,865.8687470223988
0.78,Ideal,H,VVS2,62.1,56.0,5.88,5.9,3.66,5779.428108426258
1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15,9609.472526877431
0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,7213.929204009957
0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,1096.4875950832961
0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,14.695472225957246
0.32,Premium,G,VS2,62.6,60.0,4.36,4.33,2.72,844.9271992111372
0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92,7995.409341655868
0.72,Very Good,F,VS1,63.4,57.0,5.68,5.7,3.61,5046.717618608994
0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,1511.6910652397555
0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,2704.048943676251
0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,5732.7821991789415
0.51,Ideal,G,VVS2,61.5,57.0,5.18,5.13,3.17,2747.55912687894
0.3,Ideal,G,VVS2,62.9,55.0,4.31,4.28,2.7,596.3157925285027
2.68,Premium,G,I1,58.6,60.0,9.11,9.07,5.33,30467.409939840803
0.32,Premium,G,VS1,59.2,59.0,4.47,4.45,2.64,875.9549536091845
0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,3486.5279861945264
0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,2030.5372552089932
1.0,Very Good,H,VVS2,60.3,59.0,6.41,6.46,3.88,8500.512009229604
0.38,Ideal,I,VS1,62.4,54.4,4.62,4.66,2.9,1341.0251788674334
0.75,Very Good,E,VS1,61.5,54.0,5.88,5.82,3.6,5467.184914985197
1.5,Fair,I,SI2,64.9,61.0,7.14,7.09,4.62,14771.957189264982
1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,9083.263083898464
0.6,Very Good,D,VS2,61.5,59.0,5.4,5.43,3.33,3724.18148765813
1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,8996.31941063273
1.03,Fair,H,SI1,65.1,57.0,6.43,6.36,4.16,8702.924885841858
0.42,Ideal,H,VS2,62.1,54.0,4.82,4.84,3.0,1734.2551635517661
0.43,Ideal,H,VVS2,62.3,55.0,4.85,4.82,3.01,1895.3533001169599
0.34,Ideal,E,VVS1,61.6,55.0,4.5,4.52,2.78,962.8883446237992
0.34,Ideal,F,VS2,62.1,56.0,4.45,4.47,2.77,999.3757157384659
1.25,Ideal,I,VS1,61.4,58.0,6.89,6.93,4.24,11559.445262509293
1.25,Premium,J,SI2,62.3,59.0,6.86,6.82,4.26,11613.801733294682
0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,1829.8696314421454
0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,441.06666763855026
1.3,Very Good,F,SI1,61.5,58.0,6.99,7.06,4.32,12134.767300251475
0.37,Very Good,E,VS2,62.3,59.0,4.56,4.59,2.85,1288.6652404232589
0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,633.536746812602
0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.36,2.69,699.3381058717447
0.28,Ideal,E,VS2,61.5,56.0,4.22,4.24,2.6,421.7304016289636
2.16,Ideal,J,SI1,63.0,55.0,8.2,8.24,5.18,23314.96593322528
0.53,Ideal,G,VS2,60.1,54.0,5.31,5.3,3.19,2925.0632618524146
0.33,Ideal,F,VVS2,61.3,56.0,4.44,4.46,2.73,902.6738085213951
0.44,Ideal,E,VS2,61.6,54.0,4.9,4.97,3.04,1905.3466106556396
1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,14917.534759077007
0.3,Ideal,G,VVS1,62.9,57.0,4.3,4.26,2.69,620.8133207632765
1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,8570.03272072531
0.71,Ideal,I,VS1,62.2,54.0,5.71,5.75,3.56,4926.1438959793595
0.31,Ideal,G,VS1,61.0,56.0,4.4,4.35,2.67,750.8107570798848
1.03,Ideal,E,SI2,62.3,56.0,6.44,6.52,4.04,8720.326656138071
0.25,Very Good,G,VVS1,60.6,55.0,4.12,4.14,2.5,142.98881003543988
0.35,Premium,F,SI1,60.2,58.0,4.54,4.6,2.75,1095.0612738984619
0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,696.8449225293606
1.0,Very Good,F,VS1,60.4,59.0,6.4,6.51,3.9,8434.981892530739
1.14,Premium,F,SI1,62.5,59.0,6.67,6.65,4.16,10176.878544638215
0.74,Ideal,F,VS1,62.0,57.0,5.81,5.78,3.6,5329.95859383257
0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,529.6517884788911
1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,8597.820293375986
1.02,Fair,I,SI2,64.5,56.0,6.28,6.25,4.04,8737.714693411417
0.58,Ideal,I,VS2,61.8,55.0,5.36,5.38,3.32,3466.7817480571803
0.51,Ideal,D,SI1,61.9,54.0,5.14,5.2,3.19,2657.6393522925223
0.38,Very Good,G,VS1,61.9,56.0,4.63,4.68,2.88,1351.5731119587042
1.14,Premium,D,SI1,60.5,59.0,6.79,6.73,4.09,10230.53635675086
0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,1148.7552517840368
1.6,Good,E,SI1,63.6,58.0,7.44,7.38,4.71,16009.745090105742
0.51,Premium,I,SI1,61.3,58.0,5.16,5.11,3.15,2780.8449880320286
1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,10435.739529920686
0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,638.5901386905654
0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,351.9016676953804
0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,5769.813910595077
