carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6511.114970629541
1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,6360.005074526211
1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,5291.720480594842
1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,4251.686261070652
1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,8364.4252054637
1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,8389.258652396034
0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1415.9077589134586
0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,208.8530312341013
0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,3891.646597350041
0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1231.3898166949607
0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,645.8997817426521
0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,836.5738025696087
1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,6001.296662600402
2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,14718.016318902002
1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,4329.675333495356
1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,11732.327462562855
0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,707.1927035299733
0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1250.0237382722025
0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,393.59093040502285
1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,5832.512573200887
0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,374.17052738753955
0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,1367.0591882630251
1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,6804.878357729189
0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,1400.0403997116978
0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,262.9571489483169
1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,4909.868498746911
1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,11177.81138256814
0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1147.4947813537337
0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,756.8951141193124
1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,10527.061403365986
1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,9015.251296705479
0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,754.2669355672797
0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,522.2697045848599
1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,8307.374696981184
0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,877.3419494162176
1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,9420.381196081702
1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,5149.787192569642
1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5492.229777237308
1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,12744.929797473407
0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4769.619917874248
1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,5680.763459154536
0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,640.1917170061879
0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2316.8008016157964
0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,196.89929130246128
0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4065.4198849205777
0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3846.7459307165036
0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,3620.031550897116
0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,729.5147388066899
1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,11312.735031401724
1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,4999.420007335543
0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,906.0741170429519
1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,4330.442400531075
0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3083.2960378963744
1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,12302.73282016267
1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,9100.506201468368
0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2584.010320619578
0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1820.4043105232945
1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,11162.751579144877
0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,966.4539929937566
1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,8941.467888654866
0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,4846.721766449226
1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,10086.382789093997
0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,625.2091482719416
0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1545.5258247469596
1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,4981.655455962187
0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,2301.6669322262023
0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1609.7596626888649
0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,4410.9443271726295
1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,8197.566791388108
1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5687.771236131048
1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,4597.091792738171
0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2543.3598892313275
1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,8421.63768486533
2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,19587.457625660423
0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,374.78878807272486
0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,528.5767914785529
0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1568.046331480712
0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,949.4942797300887
0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,157.50161836418874
1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,4240.61927048233
0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1503.8603203728849
1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,4201.601635928748
1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,11485.90623806077
1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,4333.29467820308
0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,1721.1446762324895
1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,6529.979552418836
1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,5756.798660019285
0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,449.4738951698582
0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2824.0803989571727
0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,427.9515983609963
0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,4251.115971742049
1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,4891.513141969039
0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,625.509427552287
0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,1128.0487565786857
0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,4302.451061181361
0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,2423.2965951135475
0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,-175.702236992287
1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,6887.08401340278
0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,593.4633235410874
0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,629.9022363639192
1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,6805.646746924649
0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,631.7093337738397
1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,8585.03028079824
1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,6035.446367101231
2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,14289.791793327015
0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2371.961187646217
0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,939.9028147555073
0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1461.3562546118123
0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,355.6223484549146
1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,9017.423434208991
0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3795.901928941146
0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,564.277305804234
0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,617.126844654792
0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,448.2647526247779
0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3026.151956462802
1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,4889.552644868914
0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,981.9678945198548
1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,10518.165192387441
0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,2164.1825569188168
0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,567.0262742673735
0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,1483.012458063936
0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,837.6478594720147
1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,5022.544667134338
1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,4168.1710144295575
1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,4869.087233441798
0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,2424.3141751736566
0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,2024.5695928566265
1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,9699.577819290036
1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,4246.372895849838
0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1554.3371235459958
1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,4202.199305548601
0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,4366.898478409615
0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,2154.6507240527158
0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,1575.8871424972215
0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,4865.320417281846
0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,2210.5562978471316
2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,12678.4028726006
2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,15349.812540089104
1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,6795.311728457964
0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,3887.455667387514
1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,4984.2169797599145
0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,1444.8345130543867
1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,12778.766893996934
0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,660.4205876099386
0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1958.8825431689916
1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,8004.549015232472
0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,256.6976147463697
0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1299.8151350005865
0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,3928.356073983303
0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,568.6713327435873
0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,2970.7835617097776
0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,3813.7626545128355
1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,7429.779332925993
1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,7939.608664417297
1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,6591.67841330298
1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,5262.186369371806
1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,4835.844817383097
0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,576.8791944794266
2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,14993.11701677856
0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,871.9564453367357
0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,974.8892403113573
1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,5127.157517928821
0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,2432.9949837607405
0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,347.76171050862513
0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,2098.9957448253576
0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,2287.4208113846953
0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,3142.2466099556887
0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,3231.6534911001463
0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,512.2105777112029
1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,4822.633531802535
0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1237.0410051947265
0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,1698.7440934170977
1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,5166.151099874989
0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1476.8876293830544
0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,823.5485671409574
0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,390.28297716921134
1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,12423.502703656566
0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1378.079583753145
0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3090.7140670316844
0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,892.2367695122648
0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,3908.55156155025
0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,2275.1561978716436
1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,5590.281838469594
0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1549.152990744094
0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1598.6755102502002
1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,4254.578228681855
0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2530.0360098150577
0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,2185.3993320938316
0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,383.6399145270743
0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,547.3039464290805
0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,674.4133713430456
1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,4210.1807779801
1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,7744.5039002038775
1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,13868.021744221584
0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,1446.717949658545
0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,402.9008260832229
1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,11401.774551930834
0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1259.6186372380262
0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,722.0827248298301
1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,5564.227559946127
0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,707.9204098009209
0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,968.6822225358105
0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,4063.740708330889
1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,10130.992413854325
1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,6404.142300009378
0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,780.7432621016519
0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,2192.932687351744
1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,9512.859245906538
1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,4952.911542217325
1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,12506.362732353791
0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,4798.171605590929
1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4809.819977262722
0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3812.276175590475
0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,467.4963991188688
0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,580.4064451213898
1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,4650.085718704935
0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,690.4289765402818
1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,6030.603088893213
0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,3801.8104263751547
0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2543.187075517747
1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,9426.24626226029
1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,4923.323657573396
1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,10485.285145165719
1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5653.481485220462
1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,4278.1269240942265
0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,574.8163293709276
2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,12836.745665253566
0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,2655.823193336819
1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,4008.806765357248
1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,4884.470741924952
0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2177.12013274345
0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1300.806891629626
0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3397.8754111565822
0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2028.1836340687314
0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,909.9273611281187
0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,4707.66506078994
0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3893.3252113211747
0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,2052.7845761288518
1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,6200.936839666497
0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1109.784416240118
0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,277.8607735219912
0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,3654.7453016092677
0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,850.5889394737701
0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,699.7488177944251
0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4038.4810088611466
1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,6391.341604233368
1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,8952.56742021135
0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,3973.9813663430314
0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,1013.3660715713945
0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,2157.1291517467967
0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,3700.638290158055
0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3453.152515401168
1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,5347.941241231231
1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,11105.38616947881
0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,471.13714320125746
0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,1194.2228483636404
0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,492.589561243728
1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,9320.241618143804
0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,2404.2234709093236
0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,3328.022435533789
0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,2246.639546079584
0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,335.7308356100684
0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,3066.714667112456
1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4699.160257111643
0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,1529.2412332499036
1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,10840.071297884379
1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,7238.7956148255735
1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,6545.187264399199
0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,220.67249432598737
0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,736.1359545202404
0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,3083.334995202598
0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,4802.905658578725
0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,509.8736940774811
2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15885.059521349624
1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,7471.616018404618
0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,586.844257892195
0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1080.0209583083433
0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,1821.9345744577786
2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,15801.62275603682
0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,560.9337947320519
1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,10848.910237797465
0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,293.9613249109616
0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1037.939448920018
0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,2006.6623415879553
1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6347.612314610405
0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,841.6757591655396
1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5037.418568630568
1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,9870.826265790512
0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,829.5668959421864
0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,881.5361663621106
0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,3970.9286261627094
0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,556.1067859676496
1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,10598.016218562474
1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,5291.077376188581
0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,847.3004462176509
1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,6107.752174315683
0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1425.5296592485465
1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4795.022470415111
0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,460.0525374623671
1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,5817.399204746088
0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,1014.3941736005172
1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,4343.888094558857
0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,412.43815726151206
0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3838.0681353496648
1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,5967.594297258589
0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,4135.241714591582
0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,805.9401513268076
0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,985.163042034234
1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,7049.909477077625
0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,5050.970402124332
1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,6243.937840093128
0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,1131.6505947030096
2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,12726.600513203433
1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,11349.256463679985
1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,10552.238607321256
1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,4721.943174522734
0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,2153.1808355564535
0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3847.4615560663615
0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,500.96342362912765
0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3092.2574634820803
0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,364.03059547687144
0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1789.4693380708923
0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,3141.9613233987784
1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,5753.588743748005
1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,4389.629719537028
